date,year,month,hour,weekday_name,anatomical_therapeutic_chemical,sales
2016-06-06,2016,6,13,Monday,R03,0.0
2016-06-06,2016,6,13,Monday,R06,1.0
2016-06-06,2016,6,14,Monday,M01AB,0.0
2016-06-06,2016,6,14,Monday,M01AE,0.66
2016-06-06,2016,6,14,Monday,N02BA,0.5
2016-06-06,2016,6,14,Monday,N02BE,5.0
2016-06-06,2016,6,14,Monday,N05B,0.0
2016-06-06,2016,6,14,Monday,N05C,0.0
2016-06-06,2016,6,14,Monday,R03,0.0
2016-06-06,2016,6,14,Monday,R06,0.0
2016-06-06,2016,6,15,Monday,M01AB,0.0
2016-06-06,2016,6,15,Monday,M01AE,0.0
2016-06-06,2016,6,15,Monday,N02BA,1.0
2016-06-06,2016,6,15,Monday,N02BE,0.0
2016-06-06,2016,6,15,Monday,N05B,0.0
2016-06-06,2016,6,15,Monday,N05C,0.0
2016-06-06,2016,6,15,Monday,R03,0.0
2016-06-06,2016,6,15,Monday,R06,1.0
2016-06-06,2016,6,16,Monday,M01AB,0.0
2016-06-06,2016,6,16,Monday,M01AE,0.0
2016-06-06,2016,6,16,Monday,N02BA,0.0
2016-06-06,2016,6,16,Monday,N02BE,1.0
2016-06-06,2016,6,16,Monday,N05B,0.0
2016-06-06,2016,6,16,Monday,N05C,0.0
2016-06-06,2016,6,16,Monday,R03,0.0
2016-06-06,2016,6,16,Monday,R06,0.0
2016-06-06,2016,6,17,Monday,M01AB,0.0
2016-06-06,2016,6,17,Monday,M01AE,1.0
2016-06-06,2016,6,17,Monday,N02BA,0.0
2016-06-06,2016,6,17,Monday,N02BE,2.0
2016-06-06,2016,6,17,Monday,N05B,0.0
2016-06-06,2016,6,17,Monday,N05C,0.0
2016-06-06,2016,6,17,Monday,R03,0.0
2016-06-06,2016,6,17,Monday,R06,0.0
2016-06-06,2016,6,18,Monday,M01AB,0.0
2016-06-06,2016,6,18,Monday,M01AE,0.0
2016-06-06,2016,6,18,Monday,N02BA,0.0
2016-06-06,2016,6,18,Monday,N02BE,2.0
2016-06-06,2016,6,18,Monday,N05B,0.0
2016-06-06,2016,6,18,Monday,N05C,0.0
2016-06-06,2016,6,18,Monday,R03,0.0
2016-06-06,2016,6,18,Monday,R06,0.0
2016-06-06,2016,6,19,Monday,M01AB,0.0
2016-06-06,2016,6,19,Monday,M01AE,0.0
2016-06-06,2016,6,19,Monday,N02BA,0.0
2016-06-06,2016,6,19,Monday,N02BE,5.0
2016-06-06,2016,6,19,Monday,N05B,3.0
2016-06-06,2016,6,19,Monday,N05C,0.0
2016-06-06,2016,6,19,Monday,R03,6.0
2016-06-06,2016,6,19,Monday,R06,1.0
2016-06-06,2016,6,20,Monday,M01AB,0.0
2016-06-06,2016,6,20,Monday,M01AE,0.812
2016-06-06,2016,6,20,Monday,N02BA,0.5
2016-06-06,2016,6,20,Monday,N02BE,2.2
2016-06-06,2016,6,20,Monday,N05B,0.0
2016-06-06,2016,6,20,Monday,N05C,0.0
2016-06-06,2016,6,20,Monday,R03,0.0
2016-06-06,2016,6,20,Monday,R06,0.0
2016-06-06,2016,6,21,Monday,M01AB,0.0
2016-06-06,2016,6,21,Monday,M01AE,0.0
2016-06-06,2016,6,21,Monday,N02BA,0.0
2016-06-06,2016,6,21,Monday,N02BE,0.0
2016-06-06,2016,6,21,Monday,N05B,0.0
2016-06-06,2016,6,21,Monday,N05C,0.0
2016-06-06,2016,6,21,Monday,R03,0.0
2016-06-06,2016,6,21,Monday,R06,1.0
2016-06-06,2016,6,22,Monday,M01AB,0.0
2016-06-06,2016,6,22,Monday,M01AE,0.0
2016-06-06,2016,6,22,Monday,N02BA,0.0
2016-06-06,2016,6,22,Monday,N02BE,0.0
2016-06-06,2016,6,22,Monday,N05B,0.0
2016-06-06,2016,6,22,Monday,N05C,0.0
2016-06-06,2016,6,22,Monday,R03,0.0
2016-06-06,2016,6,22,Monday,R06,0.0
2016-06-06,2016,6,23,Monday,M01AB,0.0
2016-06-06,2016,6,23,Monday,M01AE,0.0
2016-06-06,2016,6,23,Monday,N02BA,0.0
2016-06-06,2016,6,23,Monday,N02BE,0.0
2016-06-06,2016,6,23,Monday,N05B,0.0
2016-06-06,2016,6,23,Monday,N05C,0.0
2016-06-06,2016,6,23,Monday,R03,0.0
2016-06-06,2016,6,23,Monday,R06,0.0
2016-06-07,2016,6,0,Tuesday,M01AB,0.0
2016-06-07,2016,6,0,Tuesday,M01AE,0.0
2016-06-07,2016,6,0,Tuesday,N02BA,0.0
2016-06-07,2016,6,0,Tuesday,N02BE,0.0
2016-06-07,2016,6,0,Tuesday,N05B,0.0
2016-06-07,2016,6,0,Tuesday,N05C,0.0
2016-06-07,2016,6,0,Tuesday,R03,0.0
2016-06-07,2016,6,0,Tuesday,R06,0.0
2016-06-07,2016,6,1,Tuesday,M01AB,0.0
2016-06-07,2016,6,1,Tuesday,M01AE,0.0
2016-06-07,2016,6,1,Tuesday,N02BA,0.0
2016-06-07,2016,6,1,Tuesday,N02BE,0.0
2016-06-07,2016,6,1,Tuesday,N05B,0.0
2016-06-07,2016,6,1,Tuesday,N05C,0.0
2016-06-07,2016,6,1,Tuesday,R03,0.0
2016-06-07,2016,6,1,Tuesday,R06,0.0
2016-06-07,2016,6,2,Tuesday,M01AB,0.0
2016-06-07,2016,6,2,Tuesday,M01AE,0.0
2016-06-07,2016,6,2,Tuesday,N02BA,0.0
2016-06-07,2016,6,2,Tuesday,N02BE,0.0
2016-06-07,2016,6,2,Tuesday,N05B,0.0
2016-06-07,2016,6,2,Tuesday,N05C,0.0
2016-06-07,2016,6,2,Tuesday,R03,0.0
2016-06-07,2016,6,2,Tuesday,R06,0.0
2016-06-07,2016,6,3,Tuesday,M01AB,0.0
2016-06-07,2016,6,3,Tuesday,M01AE,0.0
2016-06-07,2016,6,3,Tuesday,N02BA,0.0
2016-06-07,2016,6,3,Tuesday,N02BE,0.0
2016-06-07,2016,6,3,Tuesday,N05B,0.0
2016-06-07,2016,6,3,Tuesday,N05C,0.0
2016-06-07,2016,6,3,Tuesday,R03,0.0
2016-06-07,2016,6,3,Tuesday,R06,0.0
2016-06-07,2016,6,4,Tuesday,M01AB,0.0
2016-06-07,2016,6,4,Tuesday,M01AE,0.0
2016-06-07,2016,6,4,Tuesday,N02BA,0.0
2016-06-07,2016,6,4,Tuesday,N02BE,0.0
2016-06-07,2016,6,4,Tuesday,N05B,0.0
2016-06-07,2016,6,4,Tuesday,N05C,0.0
2016-06-07,2016,6,4,Tuesday,R03,0.0
2016-06-07,2016,6,4,Tuesday,R06,0.0
2016-06-07,2016,6,5,Tuesday,M01AB,0.0
2016-06-07,2016,6,5,Tuesday,M01AE,0.0
2016-06-07,2016,6,5,Tuesday,N02BA,0.0
2016-06-07,2016,6,5,Tuesday,N02BE,0.0
2016-06-07,2016,6,5,Tuesday,N05B,0.0
2016-06-07,2016,6,5,Tuesday,N05C,0.0
2016-06-07,2016,6,5,Tuesday,R03,0.0
2016-06-07,2016,6,5,Tuesday,R06,0.0
2016-06-07,2016,6,6,Tuesday,M01AB,0.0
2016-06-07,2016,6,6,Tuesday,M01AE,0.0
2016-06-07,2016,6,6,Tuesday,N02BA,0.0
2016-06-07,2016,6,6,Tuesday,N02BE,0.0
2016-06-07,2016,6,6,Tuesday,N05B,0.0
2016-06-07,2016,6,6,Tuesday,N05C,0.0
2016-06-07,2016,6,6,Tuesday,R03,0.0
2016-06-07,2016,6,6,Tuesday,R06,0.0
2016-06-07,2016,6,7,Tuesday,M01AB,0.0
2016-06-07,2016,6,7,Tuesday,M01AE,0.0
2016-06-07,2016,6,7,Tuesday,N02BA,0.0
2016-06-07,2016,6,7,Tuesday,N02BE,0.0
2016-06-07,2016,6,7,Tuesday,N05B,0.0
2016-06-07,2016,6,7,Tuesday,N05C,0.0
2016-06-07,2016,6,7,Tuesday,R03,0.0
2016-06-07,2016,6,7,Tuesday,R06,0.0
2016-06-07,2016,6,8,Tuesday,M01AB,3.0
2016-06-07,2016,6,8,Tuesday,M01AE,0.0
2016-06-07,2016,6,8,Tuesday,N02BA,0.0
2016-06-07,2016,6,8,Tuesday,N02BE,1.0
2016-06-07,2016,6,8,Tuesday,N05B,1.0
2016-06-07,2016,6,8,Tuesday,N05C,0.0
2016-06-07,2016,6,8,Tuesday,R03,0.0
2016-06-07,2016,6,8,Tuesday,R06,0.0
2016-06-07,2016,6,9,Tuesday,M01AB,0.0
2016-06-07,2016,6,9,Tuesday,M01AE,0.0
2016-06-07,2016,6,9,Tuesday,N02BA,0.0
2016-06-07,2016,6,9,Tuesday,N02BE,8.5
2016-06-07,2016,6,9,Tuesday,N05B,0.0
2016-06-07,2016,6,9,Tuesday,N05C,0.0
2016-06-07,2016,6,9,Tuesday,R03,0.0
2016-06-07,2016,6,9,Tuesday,R06,1.0
2016-06-07,2016,6,10,Tuesday,M01AB,1.0
2016-06-07,2016,6,10,Tuesday,M01AE,0.0
2016-06-07,2016,6,10,Tuesday,N02BA,1.0
2016-06-07,2016,6,10,Tuesday,N02BE,0.0
2016-06-07,2016,6,10,Tuesday,N05B,0.0
2016-06-07,2016,6,10,Tuesday,N05C,0.0
2016-06-07,2016,6,10,Tuesday,R03,0.0
2016-06-07,2016,6,10,Tuesday,R06,0.0
2016-06-07,2016,6,11,Tuesday,M01AB,1.0
2016-06-07,2016,6,11,Tuesday,M01AE,0.0
2016-06-07,2016,6,11,Tuesday,N02BA,1.0
2016-06-07,2016,6,11,Tuesday,N02BE,3.0
2016-06-07,2016,6,11,Tuesday,N05B,3.0
2016-06-07,2016,6,11,Tuesday,N05C,0.0
2016-06-07,2016,6,11,Tuesday,R03,0.0
2016-06-07,2016,6,11,Tuesday,R06,0.0
2016-06-07,2016,6,12,Tuesday,M01AB,0.0
2016-06-07,2016,6,12,Tuesday,M01AE,0.0
2016-06-07,2016,6,12,Tuesday,N02BA,0.0
2016-06-07,2016,6,12,Tuesday,N02BE,4.0
2016-06-07,2016,6,12,Tuesday,N05B,1.0
2016-06-07,2016,6,12,Tuesday,N05C,0.0
2016-06-07,2016,6,12,Tuesday,R03,5.0
2016-06-07,2016,6,12,Tuesday,R06,0.0
2016-06-07,2016,6,13,Tuesday,M01AB,0.0
2016-06-07,2016,6,13,Tuesday,M01AE,1.0
2016-06-07,2016,6,13,Tuesday,N02BA,0.0
2016-06-07,2016,6,13,Tuesday,N02BE,1.0
2016-06-07,2016,6,13,Tuesday,N05B,4.0
2016-06-07,2016,6,13,Tuesday,N05C,0.0
2016-06-07,2016,6,13,Tuesday,R03,0.0
2016-06-07,2016,6,13,Tuesday,R06,1.0
2016-06-07,2016,6,14,Tuesday,M01AB,0.0
2016-06-07,2016,6,14,Tuesday,M01AE,0.0
2016-06-07,2016,6,14,Tuesday,N02BA,0.0
2016-06-07,2016,6,14,Tuesday,N02BE,0.0
2016-06-07,2016,6,14,Tuesday,N05B,1.0
2016-06-07,2016,6,14,Tuesday,N05C,0.0
2016-06-07,2016,6,14,Tuesday,R03,0.0
2016-06-07,2016,6,14,Tuesday,R06,1.0
2016-06-07,2016,6,15,Tuesday,M01AB,1.0
2016-06-07,2016,6,15,Tuesday,M01AE,1.0
2016-06-07,2016,6,15,Tuesday,N02BA,1.0
2016-06-07,2016,6,15,Tuesday,N02BE,0.0
2016-06-07,2016,6,15,Tuesday,N05B,0.0
2016-06-07,2016,6,15,Tuesday,N05C,0.0
2016-06-07,2016,6,15,Tuesday,R03,0.0
2016-06-07,2016,6,15,Tuesday,R06,0.0
2016-06-07,2016,6,16,Tuesday,M01AB,0.0
2016-06-07,2016,6,16,Tuesday,M01AE,0.0
2016-06-07,2016,6,16,Tuesday,N02BA,0.0
2016-06-07,2016,6,16,Tuesday,N02BE,1.0
2016-06-07,2016,6,16,Tuesday,N05B,0.0
2016-06-07,2016,6,16,Tuesday,N05C,0.0
2016-06-07,2016,6,16,Tuesday,R03,0.0
2016-06-07,2016,6,16,Tuesday,R06,0.0
2016-06-07,2016,6,17,Tuesday,M01AB,0.0
2016-06-07,2016,6,17,Tuesday,M01AE,1.0
2016-06-07,2016,6,17,Tuesday,N02BA,0.1
2016-06-07,2016,6,17,Tuesday,N02BE,0.0
2016-06-07,2016,6,17,Tuesday,N05B,0.0
2016-06-07,2016,6,17,Tuesday,N05C,0.0
2016-06-07,2016,6,17,Tuesday,R03,0.0
2016-06-07,2016,6,17,Tuesday,R06,0.0
2016-06-07,2016,6,18,Tuesday,M01AB,0.0
2016-06-07,2016,6,18,Tuesday,M01AE,0.0
2016-06-07,2016,6,18,Tuesday,N02BA,0.0
2016-06-07,2016,6,18,Tuesday,N02BE,1.0
2016-06-07,2016,6,18,Tuesday,N05B,1.0
2016-06-07,2016,6,18,Tuesday,N05C,0.0
2016-06-07,2016,6,18,Tuesday,R03,5.0
2016-06-07,2016,6,18,Tuesday,R06,0.0
2016-06-07,2016,6,19,Tuesday,M01AB,0.0
2016-06-07,2016,6,19,Tuesday,M01AE,0.0
2016-06-07,2016,6,19,Tuesday,N02BA,0.0
2016-06-07,2016,6,19,Tuesday,N02BE,3.0
2016-06-07,2016,6,19,Tuesday,N05B,0.0
2016-06-07,2016,6,19,Tuesday,N05C,0.0
2016-06-07,2016,6,19,Tuesday,R03,0.0
2016-06-07,2016,6,19,Tuesday,R06,0.0
2016-06-07,2016,6,20,Tuesday,M01AB,0.0
2016-06-07,2016,6,20,Tuesday,M01AE,0.0
2016-06-07,2016,6,20,Tuesday,N02BA,1.0
2016-06-07,2016,6,20,Tuesday,N02BE,1.0
2016-06-07,2016,6,20,Tuesday,N05B,1.0
2016-06-07,2016,6,20,Tuesday,N05C,0.0
2016-06-07,2016,6,20,Tuesday,R03,0.0
2016-06-07,2016,6,20,Tuesday,R06,0.0
2016-06-07,2016,6,21,Tuesday,M01AB,0.0
2016-06-07,2016,6,21,Tuesday,M01AE,0.363
2016-06-07,2016,6,21,Tuesday,N02BA,0.0
2016-06-07,2016,6,21,Tuesday,N02BE,5.0
2016-06-07,2016,6,21,Tuesday,N05B,1.0
2016-06-07,2016,6,21,Tuesday,N05C,0.0
2016-06-07,2016,6,21,Tuesday,R03,0.0
2016-06-07,2016,6,21,Tuesday,R06,0.0
2016-06-07,2016,6,22,Tuesday,M01AB,0.0
2016-06-07,2016,6,22,Tuesday,M01AE,0.0
2016-06-07,2016,6,22,Tuesday,N02BA,0.0
2016-06-07,2016,6,22,Tuesday,N02BE,0.0
2016-06-07,2016,6,22,Tuesday,N05B,0.0
2016-06-07,2016,6,22,Tuesday,N05C,0.0
2016-06-07,2016,6,22,Tuesday,R03,0.0
2016-06-07,2016,6,22,Tuesday,R06,0.0
2016-06-07,2016,6,23,Tuesday,M01AB,0.0
2016-06-07,2016,6,23,Tuesday,M01AE,0.0
2016-06-07,2016,6,23,Tuesday,N02BA,0.0
2016-06-07,2016,6,23,Tuesday,N02BE,0.0
2016-06-07,2016,6,23,Tuesday,N05B,0.0
2016-06-07,2016,6,23,Tuesday,N05C,0.0
2016-06-07,2016,6,23,Tuesday,R03,0.0
2016-06-07,2016,6,23,Tuesday,R06,0.0
2016-06-08,2016,6,0,Wednesday,M01AB,0.0
2016-06-08,2016,6,0,Wednesday,M01AE,0.0
2016-06-08,2016,6,0,Wednesday,N02BA,0.0
2016-06-08,2016,6,0,Wednesday,N02BE,0.0
2016-06-08,2016,6,0,Wednesday,N05B,0.0
2016-06-08,2016,6,0,Wednesday,N05C,0.0
2016-06-08,2016,6,0,Wednesday,R03,0.0
2016-06-08,2016,6,0,Wednesday,R06,0.0
2016-06-08,2016,6,1,Wednesday,M01AB,0.0
2016-06-08,2016,6,1,Wednesday,M01AE,0.0
2016-06-08,2016,6,1,Wednesday,N02BA,0.0
2016-06-08,2016,6,1,Wednesday,N02BE,0.0
2016-06-08,2016,6,1,Wednesday,N05B,0.0
2016-06-08,2016,6,1,Wednesday,N05C,0.0
2016-06-08,2016,6,1,Wednesday,R03,0.0
2016-06-08,2016,6,1,Wednesday,R06,0.0
2016-06-08,2016,6,2,Wednesday,M01AB,0.0
2016-06-08,2016,6,2,Wednesday,M01AE,0.0
2016-06-08,2016,6,2,Wednesday,N02BA,0.0
2016-06-08,2016,6,2,Wednesday,N02BE,0.0
2016-06-08,2016,6,2,Wednesday,N05B,0.0
2016-06-08,2016,6,2,Wednesday,N05C,0.0
2016-06-08,2016,6,2,Wednesday,R03,0.0
2016-06-08,2016,6,2,Wednesday,R06,0.0
2016-06-08,2016,6,3,Wednesday,M01AB,0.0
2016-06-08,2016,6,3,Wednesday,M01AE,0.0
2016-06-08,2016,6,3,Wednesday,N02BA,0.0
2016-06-08,2016,6,3,Wednesday,N02BE,0.0
2016-06-08,2016,6,3,Wednesday,N05B,0.0
2016-06-08,2016,6,3,Wednesday,N05C,0.0
2016-06-08,2016,6,3,Wednesday,R03,0.0
2016-06-08,2016,6,3,Wednesday,R06,0.0
2016-06-08,2016,6,4,Wednesday,M01AB,0.0
2016-06-08,2016,6,4,Wednesday,M01AE,0.0
2016-06-08,2016,6,4,Wednesday,N02BA,0.0
2016-06-08,2016,6,4,Wednesday,N02BE,0.0
2016-06-08,2016,6,4,Wednesday,N05B,0.0
2016-06-08,2016,6,4,Wednesday,N05C,0.0
2016-06-08,2016,6,4,Wednesday,R03,0.0
2016-06-08,2016,6,4,Wednesday,R06,0.0
2016-06-08,2016,6,5,Wednesday,M01AB,0.0
2016-06-08,2016,6,5,Wednesday,M01AE,0.0
2016-06-08,2016,6,5,Wednesday,N02BA,0.0
2016-06-08,2016,6,5,Wednesday,N02BE,0.0
2016-06-08,2016,6,5,Wednesday,N05B,0.0
2016-06-08,2016,6,5,Wednesday,N05C,0.0
2016-06-08,2016,6,5,Wednesday,R03,0.0
2016-06-08,2016,6,5,Wednesday,R06,0.0
2016-06-08,2016,6,6,Wednesday,M01AB,0.0
2016-06-08,2016,6,6,Wednesday,M01AE,0.0
2016-06-08,2016,6,6,Wednesday,N02BA,0.0
2016-06-08,2016,6,6,Wednesday,N02BE,0.0
2016-06-08,2016,6,6,Wednesday,N05B,0.0
2016-06-08,2016,6,6,Wednesday,N05C,0.0
2016-06-08,2016,6,6,Wednesday,R03,0.0
2016-06-08,2016,6,6,Wednesday,R06,0.0
2016-06-08,2016,6,7,Wednesday,M01AB,0.0
2016-06-08,2016,6,7,Wednesday,M01AE,0.0
2016-06-08,2016,6,7,Wednesday,N02BA,0.0
2016-06-08,2016,6,7,Wednesday,N02BE,0.0
2016-06-08,2016,6,7,Wednesday,N05B,0.0
2016-06-08,2016,6,7,Wednesday,N05C,0.0
2016-06-08,2016,6,7,Wednesday,R03,0.0
2016-06-08,2016,6,7,Wednesday,R06,0.0
2016-06-08,2016,6,8,Wednesday,M01AB,0.33
2016-06-08,2016,6,8,Wednesday,M01AE,1.0
2016-06-08,2016,6,8,Wednesday,N02BA,0.0
2016-06-08,2016,6,8,Wednesday,N02BE,1.0
2016-06-08,2016,6,8,Wednesday,N05B,1.0
2016-06-08,2016,6,8,Wednesday,N05C,0.0
2016-06-08,2016,6,8,Wednesday,R03,0.0
2016-06-08,2016,6,8,Wednesday,R06,0.0
2016-06-08,2016,6,9,Wednesday,M01AB,0.0
2016-06-08,2016,6,9,Wednesday,M01AE,0.0
2016-06-08,2016,6,9,Wednesday,N02BA,1.0
2016-06-08,2016,6,9,Wednesday,N02BE,1.0
2016-06-08,2016,6,9,Wednesday,N05B,0.0
2016-06-08,2016,6,9,Wednesday,N05C,0.0
2016-06-08,2016,6,9,Wednesday,R03,0.0
2016-06-08,2016,6,9,Wednesday,R06,0.0
2016-06-08,2016,6,10,Wednesday,M01AB,0.0
2016-06-08,2016,6,10,Wednesday,M01AE,0.0
2016-06-08,2016,6,10,Wednesday,N02BA,0.0
2016-06-08,2016,6,10,Wednesday,N02BE,6.0
2016-06-08,2016,6,10,Wednesday,N05B,3.0
2016-06-08,2016,6,10,Wednesday,N05C,0.0
2016-06-08,2016,6,10,Wednesday,R03,0.0
2016-06-08,2016,6,10,Wednesday,R06,0.0
2016-06-08,2016,6,11,Wednesday,M01AB,0.0
2016-06-08,2016,6,11,Wednesday,M01AE,0.0
2016-06-08,2016,6,11,Wednesday,N02BA,0.0
2016-06-08,2016,6,11,Wednesday,N02BE,1.0
2016-06-08,2016,6,11,Wednesday,N05B,0.0
2016-06-08,2016,6,11,Wednesday,N05C,0.0
2016-06-08,2016,6,11,Wednesday,R03,0.0
2016-06-08,2016,6,11,Wednesday,R06,2.0
2016-06-08,2016,6,12,Wednesday,M01AB,1.0
2016-06-08,2016,6,12,Wednesday,M01AE,0.0
2016-06-08,2016,6,12,Wednesday,N02BA,0.0
2016-06-08,2016,6,12,Wednesday,N02BE,3.0
2016-06-08,2016,6,12,Wednesday,N05B,1.0
2016-06-08,2016,6,12,Wednesday,N05C,0.0
2016-06-08,2016,6,12,Wednesday,R03,0.0
2016-06-08,2016,6,12,Wednesday,R06,0.0
2016-06-08,2016,6,13,Wednesday,M01AB,0.0
2016-06-08,2016,6,13,Wednesday,M01AE,0.0
2016-06-08,2016,6,13,Wednesday,N02BA,2.0
2016-06-08,2016,6,13,Wednesday,N02BE,7.0
2016-06-08,2016,6,13,Wednesday,N05B,2.0
2016-06-08,2016,6,13,Wednesday,N05C,0.0
2016-06-08,2016,6,13,Wednesday,R03,0.0
2016-06-08,2016,6,13,Wednesday,R06,1.0
2016-06-08,2016,6,14,Wednesday,M01AB,0.33
2016-06-08,2016,6,14,Wednesday,M01AE,0.0
2016-06-08,2016,6,14,Wednesday,N02BA,0.0
2016-06-08,2016,6,14,Wednesday,N02BE,4.0
2016-06-08,2016,6,14,Wednesday,N05B,0.0
2016-06-08,2016,6,14,Wednesday,N05C,0.0
2016-06-08,2016,6,14,Wednesday,R03,0.0
2016-06-08,2016,6,14,Wednesday,R06,0.0
2016-06-08,2016,6,15,Wednesday,M01AB,0.0
2016-06-08,2016,6,15,Wednesday,M01AE,0.0
2016-06-08,2016,6,15,Wednesday,N02BA,0.0
2016-06-08,2016,6,15,Wednesday,N02BE,1.0
2016-06-08,2016,6,15,Wednesday,N05B,1.0
2016-06-08,2016,6,15,Wednesday,N05C,0.0
2016-06-08,2016,6,15,Wednesday,R03,0.0
2016-06-08,2016,6,15,Wednesday,R06,0.0
2016-06-08,2016,6,16,Wednesday,M01AB,0.0
2016-06-08,2016,6,16,Wednesday,M01AE,0.0
2016-06-08,2016,6,16,Wednesday,N02BA,1.0
2016-06-08,2016,6,16,Wednesday,N02BE,2.0
2016-06-08,2016,6,16,Wednesday,N05B,0.0
2016-06-08,2016,6,16,Wednesday,N05C,0.0
2016-06-08,2016,6,16,Wednesday,R03,0.0
2016-06-08,2016,6,16,Wednesday,R06,1.0
2016-06-08,2016,6,17,Wednesday,M01AB,1.0
2016-06-08,2016,6,17,Wednesday,M01AE,0.0
2016-06-08,2016,6,17,Wednesday,N02BA,0.0
2016-06-08,2016,6,17,Wednesday,N02BE,1.062
2016-06-08,2016,6,17,Wednesday,N05B,0.0
2016-06-08,2016,6,17,Wednesday,N05C,0.0
2016-06-08,2016,6,17,Wednesday,R03,0.0
2016-06-08,2016,6,17,Wednesday,R06,0.0
2016-06-08,2016,6,18,Wednesday,M01AB,0.0
2016-06-08,2016,6,18,Wednesday,M01AE,0.0
2016-06-08,2016,6,18,Wednesday,N02BA,0.5
2016-06-08,2016,6,18,Wednesday,N02BE,0.0
2016-06-08,2016,6,18,Wednesday,N05B,1.0
2016-06-08,2016,6,18,Wednesday,N05C,0.0
2016-06-08,2016,6,18,Wednesday,R03,5.0
2016-06-08,2016,6,18,Wednesday,R06,1.0
2016-06-08,2016,6,19,Wednesday,M01AB,1.0
2016-06-08,2016,6,19,Wednesday,M01AE,0.0
2016-06-08,2016,6,19,Wednesday,N02BA,0.0
2016-06-08,2016,6,19,Wednesday,N02BE,0.0
2016-06-08,2016,6,19,Wednesday,N05B,1.0
2016-06-08,2016,6,19,Wednesday,N05C,0.0
2016-06-08,2016,6,19,Wednesday,R03,0.0
2016-06-08,2016,6,19,Wednesday,R06,1.0
2016-06-08,2016,6,20,Wednesday,M01AB,3.0
2016-06-08,2016,6,20,Wednesday,M01AE,0.0
2016-06-08,2016,6,20,Wednesday,N02BA,0.0
2016-06-08,2016,6,20,Wednesday,N02BE,7.0
2016-06-08,2016,6,20,Wednesday,N05B,0.0
2016-06-08,2016,6,20,Wednesday,N05C,0.0
2016-06-08,2016,6,20,Wednesday,R03,0.0
2016-06-08,2016,6,20,Wednesday,R06,0.0
2016-06-08,2016,6,21,Wednesday,M01AB,2.0
2016-06-08,2016,6,21,Wednesday,M01AE,0.33
2016-06-08,2016,6,21,Wednesday,N02BA,1.0
2016-06-08,2016,6,21,Wednesday,N02BE,11.0
2016-06-08,2016,6,21,Wednesday,N05B,0.0
2016-06-08,2016,6,21,Wednesday,N05C,0.0
2016-06-08,2016,6,21,Wednesday,R03,0.0
2016-06-08,2016,6,21,Wednesday,R06,0.0
2016-06-08,2016,6,22,Wednesday,M01AB,0.0
2016-06-08,2016,6,22,Wednesday,M01AE,0.0
2016-06-08,2016,6,22,Wednesday,N02BA,0.0
2016-06-08,2016,6,22,Wednesday,N02BE,0.0
2016-06-08,2016,6,22,Wednesday,N05B,0.0
2016-06-08,2016,6,22,Wednesday,N05C,0.0
2016-06-08,2016,6,22,Wednesday,R03,0.0
2016-06-08,2016,6,22,Wednesday,R06,0.0
2016-06-08,2016,6,23,Wednesday,M01AB,0.0
2016-06-08,2016,6,23,Wednesday,M01AE,0.0
2016-06-08,2016,6,23,Wednesday,N02BA,0.0
2016-06-08,2016,6,23,Wednesday,N02BE,0.0
2016-06-08,2016,6,23,Wednesday,N05B,0.0
2016-06-08,2016,6,23,Wednesday,N05C,0.0
2016-06-08,2016,6,23,Wednesday,R03,0.0
2016-06-08,2016,6,23,Wednesday,R06,0.0
2016-06-09,2016,6,0,Thursday,M01AB,0.0
2016-06-09,2016,6,0,Thursday,M01AE,0.0
2016-06-09,2016,6,0,Thursday,N02BA,0.0
2016-06-09,2016,6,0,Thursday,N02BE,0.0
2016-06-09,2016,6,0,Thursday,N05B,0.0
2016-06-09,2016,6,0,Thursday,N05C,0.0
2016-06-09,2016,6,0,Thursday,R03,0.0
2016-06-09,2016,6,0,Thursday,R06,0.0
2016-06-09,2016,6,1,Thursday,M01AB,0.0
2016-06-09,2016,6,1,Thursday,M01AE,0.0
2016-06-09,2016,6,1,Thursday,N02BA,0.0
2016-06-09,2016,6,1,Thursday,N02BE,0.0
2016-06-09,2016,6,1,Thursday,N05B,0.0
2016-06-09,2016,6,1,Thursday,N05C,0.0
2016-06-09,2016,6,1,Thursday,R03,0.0
2016-06-09,2016,6,1,Thursday,R06,0.0
2016-06-09,2016,6,2,Thursday,M01AB,0.0
2016-06-09,2016,6,2,Thursday,M01AE,0.0
2016-06-09,2016,6,2,Thursday,N02BA,0.0
2016-06-09,2016,6,2,Thursday,N02BE,0.0
2016-06-09,2016,6,2,Thursday,N05B,0.0
2016-06-09,2016,6,2,Thursday,N05C,0.0
2016-06-09,2016,6,2,Thursday,R03,0.0
2016-06-09,2016,6,2,Thursday,R06,0.0
2016-06-09,2016,6,3,Thursday,M01AB,0.0
2016-06-09,2016,6,3,Thursday,M01AE,0.0
2016-06-09,2016,6,3,Thursday,N02BA,0.0
2016-06-09,2016,6,3,Thursday,N02BE,0.0
2016-06-09,2016,6,3,Thursday,N05B,0.0
2016-06-09,2016,6,3,Thursday,N05C,0.0
2016-06-09,2016,6,3,Thursday,R03,0.0
2016-06-09,2016,6,3,Thursday,R06,0.0
2016-06-09,2016,6,4,Thursday,M01AB,0.0
2016-06-09,2016,6,4,Thursday,M01AE,0.0
2016-06-09,2016,6,4,Thursday,N02BA,0.0
